he1	he2	ho1	ho2	n_all	r_hat1	r_hat2	mean_r_hat	r_max1	r_max2	fst	fit	fis	wc_he	corr_fst	corr_fit	corr_fis	corr_wc_he	corr_fst_mr	corr_fit_mr	corr_fis_mr	corr_wc_he_mr	het_f	hom_f	het_m	hom_m	auto_df	auto_g	sex_df	sex_g	maf	nind
8042	0.721938775510204	0.673469387755102	0.142857142857143	0	7	0.666666666666667	0.708333333333333	0.6875	0.666666666666667	0.708333333333333	-0.0225140712945591	0.902439024390244	0.904587155963303	0.748626373626374	-0.0258248477592918	0.934253788104246	0.935908930223943	0.292748813929961	-0.0256495466037394	0.934226552984166	0.935871421935853	0.293686620313082	0	14	0	11	27	7.73903981029978	27	10.3288041868751	0.446428571428571	28
8045	0.43491124260355	0.714285714285714	0.0769230769230769	0	5	0.699421965317919	0.708333333333333	0.703877649325626	0.708333333333333	0.708333333333333	0.075164501434115	0.945166188628311	0.940709659764663	0.624672364672365	-0.00482361820145343	1	1	0.268927971211177	-0.00629825777654044	1	1	0.269339662429061	0	17	0	7	14	7.8322635594652	14	9.42090332532824	0.537037037037037	27
8048	0.493827160493827	0.539792387543253	0	0	5	0.625	0.645833333333333	0.635416666666667	0.625	0.645833333333333	0.312874623649974	1	1	0.54743513567043	0.0798234218217077	1	1	0.31074057537979	0.0790813460254081	1	1	0.310861332475775	0	17	0	15	14	9.62538901209652	14	14.3028574000978	0.428571428571429	35
8050	0.376543209876543	0.124444444444444	0	0	5	0.625	0.6875	0.65625	0.625	0.6875	0.0229131199240881	1	1	0.278853046594982	-0.0296692882579469	1	1	0.266938083121289	-0.0249117850627709	1	1	0.265707649659099	0	17	0	14	14	6.64069436182332	14	8.30107101703591	0.848484848484849	33
8059	0.646666666666667	0.625	0.133333333333333	0	5	0.645833333333333	0.75	0.697916666666667	0.645833333333333	0.75	-0.0181489901631042	0.889906034800702	0.891868512110727	0.685037037037037	-0.0198821655503402	0.965386772376678	0.966061542409025	0.27712554439024	-0.0266196983174366	0.965098950244949	0.966003915751615	0.279396190020337	1	13	1	10	14	4.92641359752854	14	6.22198607122478	0.518518518518518	27
8062	0.201446280991735	0.1171875	0.136363636363636	0.0416666666666666	2	0.192660550458715	0.475409836065574	0.334035193262145	0.479166666666667	0.479166666666667	-0.0160972881943367	0.45682826080993	0.46543333448383	0.162667310456342	0.0543083605339351	0.790634340588419	0.778611070803387	0.293545036968546	-0.0315098825917212	0.769640197086789	0.776677076195897	0.302688188111198	2	23	1	17	2	0.146520610199322	2	2.78652368457049	0.91304347826087	46
8064	0.32	0.59375	0.1	0.3	3	0.523809523809524	0.328671328671329	0.426240426240426	0.541666666666667	0.458333333333333	0.207236842105263	0.666666666666667	0.579529737206086	0.475657894736842	0.0617900122258771	0.679677563312801	0.65858129751192	0.410179625884585	0.0753749914352477	0.676063186100787	0.649656010924857	0.408757811743136	3	18	5	11	5	9.82572944011006	5	22.7198001592734	0.5875	40
8070	0.544444444444445	0.326171875	0.0666666666666667	0.125	4	0.666666666666667	0.445887445887446	0.556277056277056	0.666666666666667	0.625	0.0105578731510274	0.791037989140956	0.788808253470554	0.458229050797182	0.0502965140091269	0.87479899115455	0.868168317067067	0.322987433263768	-0.0244847291918158	0.868192002263361	0.871342154762406	0.346282726713195	2	14	0	13	9	5.57407477913607	9	3.12551720756761	0.725806451612903	31
8071	0.248456790123457	0.459183673469388	0.0555555555555556	0	4	0.604166666666667	0.708333333333333	0.65625	0.604166666666667	0.708333333333333	-0.0134280116309543	0.912591660567585	0.913749828868708	0.362318121693122	-0.000715750962740403	0.9673377258091	0.9673610871424	0.271400371158984	-0.0289993149422897	0.966771624702506	0.967708068591515	0.275482872514093	0	17	0	12	9	1.95538480292179	9	2.92719338922576	0.796875	32
8072	0.5390625	0.244897959183674	0.375	0.19047619047619	3	0.179487179487179	0.125	0.15224358974359	0.3125	0.479166666666667	0.132614315567936	0.394380633988082	0.301787685822302	0.41375507567368	0.10545564187026	0.358705908096369	0.283105319400359	0.423319305537503	0.0889720427497056	0.355974047516386	0.29307772900028	0.429891878966428	5	21	6	10	5	6.04584289743419	5	22.8868435239252	0.722222222222222	45
8074	0.624653739612188	0.655864197530864	0.157894736842105	0.222222222222222	4	0.541666666666667	0.493848857644991	0.517757762155829	0.541666666666667	0.541666666666667	0.00700155491429154	0.720020460185339	0.718046346194938	0.670993926257084	-0.0142176410767215	0.732711244923324	0.736458187817641	0.411665703261317	-0.0143379781967475	0.732562999991191	0.736343303950574	0.412657619488925	4	18	3	11	9	5.83735238890717	9	12.2521443514625	0.445945945945946	37
8075	0.498269896193772	0.408163265306122	0.352941176470588	0.19047619047619	2	0.170731707317073	0.363636363636364	0.267184035476718	0.520833333333333	0.479166666666667	0.0819160044707377	0.481631146789762	0.435379708464033	0.466079414221829	0.0391222639272188	0.539100117530706	0.520334517944973	0.449841495714427	0.0318540281995049	0.530396100036317	0.514945149138673	0.453422091056554	5	17	2	11	2	2.84269185137771	2	9.59594917382478	0.605263157894737	38
8078	0.491111111111111	0.498614958448754	0.333333333333333	0.526315789473684	2	0.191374663072776	1e-04	0.0957373315363881	0.583333333333333	0.395833333333333	-0.0317753447666872	0.111769909859272	0.139124524882322	0.512474200206398	-0.0157027097937473	0.186976795194421	0.199546090636427	0.505928561101015	-0.0320759591316221	0.112730328373511	0.140305843018543	0.508474791657624	8	9	6	8	2	0.107257551616328	2	17.070949427959	0.544117647058823	34
8083	0.693877551020408	0.734375	0	0	7	0.708333333333333	0.666666666666667	0.6875	0.708333333333333	0.666666666666667	0.0366728921137182	1	1	0.766581632653061	-0.00878005463711548	1	1	0.295339434867603	-0.00874292507605376	1	1	0.295088683246578	0	17	0	11	27	6.50018164173287	27	8.24373224792701	0.4	30
8084	0.72189349112426	0.631111111111111	0	0	4	0.729166666666667	0.6875	0.708333333333333	0.729166666666667	0.6875	0.00654431758650225	1	1	0.725049309664694	-0.0151748664394065	1	1	0.273340468154002	-0.0184368668580883	1	1	0.273608899351474	0	16	0	11	9	3.74631740208154	9	4.9391725809767	0.357142857142857	28
8085	0.513888888888889	0.486111111111111	0	0	4	0.75	0.75	0.75	0.75	0.75	-0.0334928229665072	1	1	0.545454545454545	-0.0296658863587997	1	1	0.227027027027027	-0.0296658863587997	1	1	0.227027027027027	0	13	0	8	9	7.33956093335036	9	9.92831555984235	0.666666666666667	24
8086	0.4765625	0.681122448979592	0	0.0714285714285714	4	0.666666666666667	0.6875	0.677083333333333	0.666666666666667	0.6875	0.0799950783678566	0.94986558291794	0.94550635990825	0.611692176870748	0.000676767696249042	0.968697471906078	0.968676273019532	0.28839882034782	-0.00208171167628975	0.9686537965669	0.968718914767276	0.288543995886093	0	15	1	11	9	1.99613522724976	9	2.98219422500142	0.55	30
8089	0.650390625	0.743767313019391	0.0625	0.0526315789473685	5	0.645833333333333	0.583333333333333	0.614583333333333	0.645833333333333	0.583333333333333	-0.0039808087153944	0.922664710188269	0.922971346523364	0.741838972431078	-0.0216764490016473	1	1	0.354598961202107	-0.0202087700692262	1	1	0.353586704262263	1	20	1	11	14	4.68832793737268	14	9.19288075412711	0.371428571428571	35
8090	0.789256198347107	0.805293005671078	0	0	6	0.541666666666667	0.520833333333333	0.53125	0.541666666666667	0.520833333333333	-0.0272408186757642	1	1	0.834543616141189	-0.0250883985701983	1	1	0.438313549913994	-0.0250172163937869	1	1	0.438224825962027	0	25	0	17	20	3.78122450711002	20	4.8315668094673	0.288888888888889	45
8095	0.524793388429752	0.642659279778393	0	0	3	0.541666666666667	0.604166666666667	0.572916666666667	0.541666666666667	0.604166666666667	0.00978208592891169	1	1	0.609127714390872	-0.00820191681271223	1	1	0.361192007322263	-0.0150976822327735	1	1	0.362238637571349	0	23	0	15	5	1.73523002309618	5	2.078114990705	0.536585365853659	41
8097	0.745562130177515	0.833333333333333	0	0	7	0.729166666666667	0.75	0.739583333333333	0.729166666666667	0.75	-0.0541096975135934	1	1	0.8561872909699	-0.0294281099439494	1	1	0.255161478221474	-0.0306615837248283	1	1	0.255269949595552	0	16	0	7	27	12.1147655364782	27	14.4372444900576	0.28	25
8099	0.56	0.754325259515571	0	0	6	0.583333333333333	0.645833333333333	0.614583333333333	0.583333333333333	0.645833333333333	-0.000572142565821642	1	1	0.686386554621849	-0.00908184292012782	1	1	0.343529057233594	-0.0182723638491261	1	1	0.344921467351818	0	20	0	14	20	5.09832204525584	20	7.19873111983031	0.486486486486487	37
8103	0.728888888888889	0.782407407407407	0	0.0555555555555556	6	0.6875	0.604166666666667	0.645833333333333	0.6875	0.604166666666667	0.0351400688057291	0.963724870696717	0.962403735370808	0.806011730205279	-0.00645249232605732	1	1	0.335637322350392	-0.00663668165182834	1	1	0.335680427926085	0	18	1	12	20	3.01400403881817	20	4.12718239987341	0.272727272727273	33
8107	0.60387811634349	0.743764172335601	0	0	6	0.604166666666667	0.5625	0.583333333333333	0.604166666666667	0.5625	0.0368568572860255	1	1	0.712966627094051	-0.00631989630780633	1	1	0.373798935799538	-0.00374583047218133	1	1	0.372947629396651	0	21	0	16	20	3.48113576153957	20	4.11145934772482	0.425	40
8112	0.197530864197531	0.375	0	0	2	0.625	0.666666666666667	0.645833333333333	0.625	0.666666666666667	0.00554083353408816	1	1	0.298611111111111	-0.018694676861148	1	1	0.272346622974695	-0.0262259486890637	1	1	0.273358302122347	0	17	0	15	2	4.18312453624604	2	5.88314497094301	0.823529411764706	34
8123	0.433884297520661	0.429752066115702	0	0	4	0.541666666666667	0.541666666666667	0.541666666666667	0.541666666666667	0.541666666666667	-0.0426303854875283	1	1	0.452380952380952	-0.0318626495246178	1	1	0.350224215246637	-0.0318626495246178	1	1	0.350224215246637	0	23	0	18	9	5.47373356530076	9	6.96009555081852	0.727272727272727	44
8124	0.442906574394464	0.261245674740484	0	0.0588235294117647	3	0.645833333333333	0.625	0.635416666666667	0.645833333333333	0.625	0.0151255707762557	0.922374429223744	0.921182266009852	0.373161764705882	-0.0196497101260374	0.968953412351301	0.969551712376928	0.287779726704577	-0.0226847678189221	0.96890944249004	0.969599080295029	0.288422804652621	0	20	1	10	5	8.83187095549526	5	10.6415204753602	0.779411764705882	34
8125	0.597222222222222	0.560553633217993	0	0	5	0.75	0.645833333333333	0.697916666666667	0.75	0.645833333333333	0.191817022900053	1	1	0.61837327523602	0.0357181268613863	1	1	0.272711714695815	0.0265634340107913	1	1	0.273024327841373	0	18	0	9	14	4.20148913528777	14	5.46330089061008	0.413793103448276	29
8126	0.459183673469388	0.46875	0	0	2	0.708333333333333	0.666666666666667	0.6875	0.708333333333333	0.666666666666667	0.0717245776219318	1	1	0.497448979591837	-0.00785302143437412	1	1	0.26963746223565	-0.0094184746134414	1	1	0.269664545980336	0	16	0	11	2	0.304644361673422	2	0.382872562566032	0.5	30
8127	0.402777777777778	0	0	0	3	0.75	1e-04	0.37505	0.75	0.708333333333333	0.140892258860871	1	1	0.201388888888889	0.68586683771417	1	1	0.147982363073944	-0.00881730381308485	1	1	0.32872150491951	0	13	0	11	5	0.0152093459245259	5	0.0198945899058414	0.884615384615385	26
8133	0.468858131487889	0.2265625	0.0588235294117647	0	4	0.625	0.666666666666667	0.645833333333333	0.625	0.666666666666667	0.0559763947292546	0.923321384841124	0.918774684519796	0.373073716290035	-0.020680903517768	1	1	0.283428789667001	-0.0161748597188977	1	1	0.282798312109727	0	17	0	14	9	4.40925884868123	9	5.84117830163021	0.772727272727273	33
8134	0.398148148148148	0.556213017751479	0.111111111111111	0	6	0.563636363636363	0.729166666666667	0.646401515151515	0.583333333333333	0.729166666666667	0.0468062629320011	0.875573521467651	0.869463600427042	0.494238612703574	0.0260513932270861	0.968928222830254	0.968097108046903	0.289482891771677	-0.0151293455135339	0.967975150575348	0.96845244444347	0.297638254651032	0	15	1	12	20	11.7527965623749	20	16.7132345003134	0.693548387096774	31
8136	0.6328125	0.386426592797784	0.25	0.263157894736842	3	0.433628318584071	0.189765458422175	0.311696888503123	0.583333333333333	0.5	0.125244068737224	0.568684188418944	0.506930109112356	0.521514012303486	0.1229544733967	0.600387727231075	0.544365417019366	0.445462984691583	0.0543985727109461	0.584719914738873	0.560829675932603	0.46989646494494	6	17	3	6	5	6.06212861065816	5	11.9273373192534	0.614285714285714	35
8137	0.588846880907372	0.50453514739229	0.434782608695652	0.428571428571429	5	0.15050784856879	0.0814094775212637	0.115958663045027	0.3125	0.375	-0.012890708613278	0.225113547953431	0.234975258971972	0.564449956530702	-0.00228062136328871	-0.0393014280176329	-0.03693656832753	0.539685603856449	-0.00932129589433902	-0.0418346237595817	-0.0322130603976141	0.543048555704003	11	13	7	10	14	5.51346700036536	14	28.356188603839	0.613636363636364	44
8143	0.201446280991735	0.0831758034026464	0.136363636363636	0.0869565217391305	2	0.192660550458715	1e-04	0.0963802752293577	0.479166666666667	0.479166666666667	0.00648435704971268	0.238532738280911	0.233562886380048	0.144970942999254	0.111586494960315	0.543230005093057	0.485858789498546	0.190901337761872	-0.0146287053910964	0.519619831295935	0.526545852535388	0.209251697942041	3	23	1	15	2	2.24012131635792	2	2.95919982159412	0.922222222222222	45
8146	0.708888888888889	0.581314878892734	0.6	0.588235294117647	6	0.0831918505942275	1e-04	0.0416459252971138	0.5	0.4375	0.212243637998684	0.295655301532998	0.105885103006219	0.66406454248366	0.204776175807534	0.369688377212755	0.207378346055824	0.648412832847724	0.199918052579107	0.291123038461819	0.113994555403627	0.651375579341704	10	7	8	4	20	10.8504554605305	20	30.6602569808381	0.375	32
8149	0.277777777777778	0.610537190082645	0.0666666666666667	0.181818181818182	4	0.612903225806452	0.458333333333333	0.535618279569892	0.666666666666667	0.458333333333333	0.0529036819617209	0.743490814427264	0.729162514216037	0.498952848952849	-0.0200255330172699	0.788256008069814	0.792413047442214	0.37144731918372	-0.005466634686459	0.813684056432706	0.81469704002123	0.364034339684679	2	20	3	10	9	7.31770668811145	9	11.8709518235469	0.675675675675676	37
8151	0.416322314049587	0.471655328798186	0.227272727272727	0.380952380952381	2	0.293739967897271	0.106382978723404	0.200061473310338	0.4375	0.395833333333333	-0.0154236788909668	0.329130802547821	0.339320904762735	0.457598225181889	-0.00909311291551905	0.413923096588731	0.419204337132033	0.455919775903807	-0.0218743810314786	0.402547596290954	0.415336743146473	0.458212672700481	9	15	3	13	2	2.93957760863737	2	8.84440190775912	0.662790697674419	43
8154	0.165289256198347	0.453686200378072	0.181818181818182	0.173913043478261	2	1e-04	0.4375	0.2188	0.458333333333333	0.4375	0.485265385487703	0.716781414562043	0.449777463079102	0.323101592262361	0.484731345792708	0.76245932054128	0.538996448708566	0.301009653461153	0.324483467799138	0.713557591984819	0.575965362265911	0.374233012774566	5	20	2	15	2	1.52940312613776	2	6.45032293955968	0.622222222222222	45
8163	0.51890359168242	0.26125	0.391304347826087	0.2	4	0.140186915887851	0.132791327913279	0.136489121900565	0.333333333333333	0.5	0.260066146144653	0.455923973577733	0.264696400107366	0.411157488470739	0.201609176265878	0.249752799212482	0.0603008219977195	0.424987510040098	0.200018093747372	0.249522361257754	0.0618817339785537	0.425740628628096	9	16	3	12	9	5.90160003256427	9	15.2324265883818	0.63953488372093	43
8170	0.537396121883656	0.579081632653061	0.157894736842105	0.0714285714285714	6	0.541666666666667	0.6875	0.614583333333333	0.541666666666667	0.6875	-0.0499409788185029	0.783186762253765	0.793499594624629	0.586982485539362	-0.014456237372919	0.826248900942952	0.828724894523788	0.327778304287949	-0.0349044859285085	0.852565832814459	0.857538382343309	0.330917057150736	3	17	1	10	20	6.0705914390244	20	5.40652166031881	0.545454545454545	33
8171	0.357777777777778	0.250865051903114	0.0666666666666667	0.0588235294117647	2	0.666666666666667	0.620111731843575	0.643389199255121	0.666666666666667	0.625	-0.0344061746083022	0.797310334372749	0.804052150303527	0.318962418300654	-0.0267695500072062	0.932071207546759	0.933842221506507	0.276729241462457	-0.0332159025022159	0.931822550179092	0.934014323960948	0.27754619139568	1	17	1	11	2	0.0889083167613429	2	2.84611469242995	0.8125	32
8173	0.489795918367347	0.244897959183674	0	0	2	0.708333333333333	0.708333333333333	0.708333333333333	0.708333333333333	0.708333333333333	0.118881118881119	1	1	0.395604395604396	-0.00748798284083725	1	1	0.246624662466247	-0.00748798284083725	1	1	0.246624662466247	0	15	0	11	2	0.110189374455261	2	0.138965905574978	0.714285714285714	28
8176	0.124444444444444	0.231111111111111	0.133333333333333	0	3	1e-04	0.6875	0.3438	0.645833333333333	0.6875	0.01578073089701	0.651162790697674	0.645569620253165	0.188095238095238	0.508795184660927	0.83561692798867	0.665347189445082	0.206344324695713	-0.03668411200392	0.809067969037127	0.815824291361233	0.31918851351873	0	16	1	10	5	5.9459755728456	5	8.87022228584468	0.9	30
8178	0.534013605442177	0.602076124567474	0.0476190476190477	0	3	0.541666666666667	0.645833333333333	0.59375	0.541666666666667	0.645833333333333	0.0412965574226925	0.957604715842921	0.955778520995912	0.595090667846086	0.00369436910635655	1	1	0.344307977744664	-0.00752776095364234	1	1	0.346165566742847	1	21	0	13	5	3.60249401484155	5	3.12354682402684	0.539473684210526	38
8181	0.48	0.46875	0	0.05	2	0.583333333333333	0.5625	0.572916666666667	0.583333333333333	0.5625	0.050125313283208	0.952380952380952	0.949868073878628	0.498684210526316	-0.00534195951852969	0.950688080242609	0.950950102807798	0.342225936693242	-0.00583227100818797	0.950669715779157	0.950955755106766	0.342428808170027	1	22	0	15	2	1.24351188925614	2	0.267381382128504	0.5125	40
